"participant","condition","condition_numeric","session_number","time","rand_int","rand_slope_cond","rand_slope_order","rand_slope_time","rand_slope_interaction","error_term","effort"
"p05","control",0,1,10,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0648214310313868,1
"p05","control",0,1,11,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.127410206485045,1
"p05","control",0,1,12,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0220346360577335,1
"p05","control",0,1,13,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0161394803431422,1
"p05","control",0,1,14,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.333277980642561,2
"p05","control",0,1,15,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0639491396555592,2
"p05","control",0,1,16,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.125011484336221,2
"p05","control",0,1,17,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0883383408087382,2
"p05","control",0,1,18,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0619197195668502,2
"p05","control",0,1,19,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0587072309573925,2
"p05","control",0,1,20,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0491058972452002,2
"p05","control",0,1,21,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.126704948366832,2
"p05","control",0,1,22,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0712481091497371,2
"p05","control",0,1,23,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0916564751060104,2
"p05","control",0,1,24,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0813991791337274,2
"p05","support",1,2,1,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.112923899777044,0
"p05","support",1,2,2,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0756355600326553,0
"p05","support",1,2,3,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0185197648665484,0
"p05","support",1,2,4,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0136357759180628,0
"p05","support",1,2,5,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0151822746027124,0
"p05","support",1,2,6,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0722321929891508,0
"p05","support",1,2,7,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0897323461181049,0
"p05","support",1,2,8,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0226532894507897,1
"p05","support",1,2,9,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.276137282870873,0
"p05","support",1,2,10,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0485620657039304,1
"p05","support",1,2,11,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0860790548045449,1
"p05","support",1,2,12,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0666998402225193,1
"p05","support",1,2,13,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.139941716748096,1
"p05","support",1,2,14,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.130984358134315,1
"p05","support",1,2,15,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.156198668374352,1
"p05","support",1,2,16,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0453050704502561,1
"p05","support",1,2,17,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0161421542518073,1
"p05","support",1,2,18,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.087935212367563,1
"p05","support",1,2,19,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.102395814277205,1
"p05","support",1,2,20,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.0220797603313451,1
"p05","support",1,2,21,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.0467265307821653,1
"p05","support",1,2,22,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.050078240954172,1
"p05","support",1,2,23,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,-0.109270244533798,1
"p05","support",1,2,24,-0.761023981388327,-0.284248605345732,0.0617860756830853,-0.210360516838099,0.0152546804594561,0.154834001949758,2
"p06","control",0,2,1,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.127304115203504,1
"p06","control",0,2,2,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0729830546361099,2
"p06","control",0,2,3,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0557737288823638,2
"p06","control",0,2,4,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.00760019414182073,2
"p06","control",0,2,5,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.10253476881887,3
"p06","control",0,2,6,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0970429127295389,3
"p06","control",0,2,7,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.109155207744555,3
"p06","control",0,2,8,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0282644411426571,4
"p06","control",0,2,9,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0455623002017968,4
"p06","control",0,2,10,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0769621922900175,4
"p06","control",0,2,11,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.27902858838888,5
"p06","control",0,2,12,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0352202234286689,5
"p06","control",0,2,13,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0175240659054727,5
"p06","control",0,2,14,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0499932401976796,6
"p06","control",0,2,15,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.153354397635803,6
"p06","control",0,2,16,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0814263682404068,6
"p06","control",0,2,17,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0231180968660183,7
"p06","control",0,2,18,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.219988708070643,7
"p06","control",0,2,19,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0358310194982953,8
"p06","control",0,2,20,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0727555520885579,8
"p06","control",0,2,21,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.128183387768276,8
"p06","control",0,2,22,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0515341029998259,9
"p06","control",0,2,23,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.161759321202909,9
"p06","control",0,2,24,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0929213599566252,9
"p06","support",1,1,1,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.182982898987771,1
"p06","support",1,1,2,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0507039390182964,1
"p06","support",1,1,3,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0603841426989192,2
"p06","support",1,1,4,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.116783004356198,2
"p06","support",1,1,5,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0617896504984166,2
"p06","support",1,1,6,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.00281622792259882,3
"p06","support",1,1,7,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0520292026761699,3
"p06","support",1,1,8,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.114010305425733,3
"p06","support",1,1,9,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0818386160879204,3
"p06","support",1,1,10,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.120802091189002,4
"p06","support",1,1,11,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0525007000045618,4
"p06","support",1,1,12,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.056376035156189,4
"p06","support",1,1,13,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0767448880909854,5
"p06","support",1,1,14,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.00117558150150014,5
"p06","support",1,1,15,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0833667409283936,5
"p06","support",1,1,16,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0973479082197923,6
"p06","support",1,1,17,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0476163599600306,6
"p06","support",1,1,18,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0108526323266026,6
"p06","support",1,1,19,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.30819138253197,6
"p06","support",1,1,20,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.104874955431326,7
"p06","support",1,1,21,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.00250015773439611,7
"p06","support",1,1,22,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.0639053020158859,8
"p06","support",1,1,23,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,0.220342950227373,8
"p06","support",1,1,24,-0.0809968553024101,-0.118026101073271,-0.0862382154413056,0.059480083717206,-0.0126699740068977,-0.0400441299644571,8
"p07","control",0,2,1,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.118260425249184,2
"p07","control",0,2,2,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0755513375898393,2
"p07","control",0,2,3,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.045822816292418,2
"p07","control",0,2,4,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.268022044962212,3
"p07","control",0,2,5,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.24313085783129,3
"p07","control",0,2,6,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0411514060392762,3
"p07","control",0,2,7,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.087658717444253,3
"p07","control",0,2,8,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0818650167154889,3
"p07","control",0,2,9,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0400169133748421,4
"p07","control",0,2,10,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0838692173834277,4
"p07","control",0,2,11,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0798906223837844,4
"p07","control",0,2,12,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.109402768645709,4
"p07","control",0,2,13,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.14417897843678,4
"p07","control",0,2,14,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0668714518445208,5
"p07","control",0,2,15,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0569811383130076,5
"p07","control",0,2,16,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0978851448182249,5
"p07","control",0,2,17,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0381989034944105,5
"p07","control",0,2,18,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0542543163700425,5
"p07","control",0,2,19,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.025005107076971,5
"p07","control",0,2,20,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0815348368680281,5
"p07","control",0,2,21,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.160847365891856,6
"p07","control",0,2,22,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0761320165284092,6
"p07","control",0,2,23,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.00921519445999842,6
"p07","control",0,2,24,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0328186331352571,6
"p07","support",1,1,1,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.121124336801004,2
"p07","support",1,1,2,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0325002542542456,2
"p07","support",1,1,3,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0735866969096377,2
"p07","support",1,1,4,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0812727306033119,2
"p07","support",1,1,5,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.00109927597527364,2
"p07","support",1,1,6,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0267912805029632,3
"p07","support",1,1,7,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.168853046706946,3
"p07","support",1,1,8,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.00712160742778268,3
"p07","support",1,1,9,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0228784944243808,3
"p07","support",1,1,10,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0808103142299194,3
"p07","support",1,1,11,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0951293581788387,3
"p07","support",1,1,12,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0845456382163509,4
"p07","support",1,1,13,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.00421037081832912,4
"p07","support",1,1,14,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0769069494199595,4
"p07","support",1,1,15,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.017047352255004,4
"p07","support",1,1,16,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.142960831216688,4
"p07","support",1,1,17,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.165984140621834,4
"p07","support",1,1,18,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.0753504750868954,4
"p07","support",1,1,19,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.109228388289239,4
"p07","support",1,1,20,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.011622758514039,5
"p07","support",1,1,21,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0922883951931287,5
"p07","support",1,1,22,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.00621746185688441,5
"p07","support",1,1,23,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,-0.0327756624995977,5
"p07","support",1,1,24,0.345532529795092,0.165693294507819,0.270225767704479,-0.116194428774248,-0.00812097610067529,0.110772738756045,5
"p08","control",0,2,1,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0320660848321742,2
"p08","control",0,2,2,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.105803241978648,2
"p08","control",0,2,3,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.03178009196941,2
"p08","control",0,2,4,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.126490165612248,2
"p08","control",0,2,5,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0355742083718548,3
"p08","control",0,2,6,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0414232463435516,3
"p08","control",0,2,7,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0302050558277878,3
"p08","control",0,2,8,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0528339066891141,3
"p08","control",0,2,9,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0109711649989986,4
"p08","control",0,2,10,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.113600960523507,4
"p08","control",0,2,11,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.00275913645892179,4
"p08","control",0,2,12,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.00941492736537034,4
"p08","control",0,2,13,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.10061957323275,5
"p08","control",0,2,14,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0255945806050326,5
"p08","control",0,2,15,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0193781537917046,5
"p08","control",0,2,16,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0227157069350619,6
"p08","control",0,2,17,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0394262513781194,6
"p08","control",0,2,18,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0952988175949229,6
"p08","control",0,2,19,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0223020665630513,6
"p08","control",0,2,20,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0152493548609505,7
"p08","control",0,2,21,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0796924967109747,7
"p08","control",0,2,22,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.135411885404542,7
"p08","control",0,2,23,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0703848190207806,7
"p08","control",0,2,24,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0245873200390066,8
"p08","support",1,1,1,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0230022893180307,1
"p08","support",1,1,2,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.00956911223785958,2
"p08","support",1,1,3,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.165655347107594,2
"p08","support",1,1,4,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.15521037682527,2
"p08","support",1,1,5,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0113054638641636,2
"p08","support",1,1,6,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0789997550398429,3
"p08","support",1,1,7,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0889955309056968,3
"p08","support",1,1,8,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0336896621276662,3
"p08","support",1,1,9,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0175066491833959,3
"p08","support",1,1,10,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0196300042293784,4
"p08","support",1,1,11,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.133862604391253,4
"p08","support",1,1,12,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.231908190513314,4
"p08","support",1,1,13,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0996186924458592,4
"p08","support",1,1,14,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0405250780779913,5
"p08","support",1,1,15,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0260942370206688,5
"p08","support",1,1,16,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.215608416116286,5
"p08","support",1,1,17,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.333555886067124,5
"p08","support",1,1,18,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0275718071851733,6
"p08","support",1,1,19,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.0330927403996897,6
"p08","support",1,1,20,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.102311160514354,6
"p08","support",1,1,21,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,-0.038531260339017,6
"p08","support",1,1,22,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0695443144562627,7
"p08","support",1,1,23,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.0521681890487805,7
"p08","support",1,1,24,0.368847547245472,-0.218717372897725,-0.0871032484919523,-0.0270675702516883,0.0214395605949101,0.101160980599312,7
"p09","control",0,2,1,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0736833255686177,2
"p09","control",0,2,2,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0784785322527152,2
"p09","control",0,2,3,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0127629599684402,2
"p09","control",0,2,4,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0655666705347595,3
"p09","control",0,2,5,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.183263601563885,3
"p09","control",0,2,6,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0810414263863252,3
"p09","control",0,2,7,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0648847212598571,4
"p09","control",0,2,8,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0851850830785722,4
"p09","control",0,2,9,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0513527879935373,4
"p09","control",0,2,10,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.138805128623562,4
"p09","control",0,2,11,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0994666181484089,5
"p09","control",0,2,12,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0193249798701878,5
"p09","control",0,2,13,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0407342298427886,5
"p09","control",0,2,14,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.13455813236758,6
"p09","control",0,2,15,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.224624507590066,6
"p09","control",0,2,16,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.107657629671425,6
"p09","control",0,2,17,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.208126626528244,7
"p09","control",0,2,18,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0792465555069581,7
"p09","control",0,2,19,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,0.0865398274380529,7
"p09","control",0,2,20,-0.075184437026212,-0.0618487441223154,0.278927578999398,-0.000415365277814057,-0.00238146666431109,-0.0325451132197125,7
